SeccionCensal;F-of-M
0810102040;18,70Ê%
0301408028;18,70Ê%
3605701015;18,70Ê%
2814901004;18,70Ê%
4808201013;18,70Ê%
3003004056;18,70Ê%
3304409015;18,70Ê%
0703204002;18,71Ê%
0801910004;18,71Ê%
0801902054;18,71Ê%
2800901003;18,71Ê%
2905102014;18,71Ê%
2813401011;18,71Ê%
0801910138;18,71Ê%
4625014012;18,71Ê%
4801305003;18,71Ê%
3001610016;18,71Ê%
3900802002;18,71Ê%
2809202018;18,71Ê%
2507801001;18,71Ê%
0406601003;18,71Ê%
1303101003;18,71Ê%
0702604017;18,71Ê%
2706601001;18,71Ê%
3500401005;18,71Ê%
1204006011;18,71Ê%
2807905079;18,71Ê%
1721401001;18,71Ê%
1702302003;18,71Ê%
0703303004;18,71Ê%
0703602002;18,71Ê%
3604201009;18,71Ê%
2305301004;18,71Ê%
1101502004;18,71Ê%
2906902003;18,71Ê%
1308204002;18,71Ê%
5200108006;18,71Ê%
3801502001;18,71Ê%
0830102021;18,71Ê%
0827905003;18,71Ê%
0801906016;18,71Ê%
1716003003;18,71Ê%
1908201001;18,72Ê%
0824505010;18,72Ê%
0704005021;18,72Ê%
2814804006;18,72Ê%
5020901001;18,72Ê%
4802002021;18,72Ê%
4601101006;18,72Ê%
2502301001;18,72Ê%
0801906084;18,72Ê%
4625009012;18,72Ê%
2808401005;18,72Ê%
0402902002;18,72Ê%
0819402002;18,72Ê%
3003005041;18,72Ê%
2807911070;18,72Ê%
4625001022;18,72Ê%
0801904041;18,72Ê%
4103901010;18,72Ê%
3003601005;18,72Ê%
2512006009;18,72Ê%
2808002013;18,72Ê%
4625015007;18,72Ê%
2800601005;18,72Ê%
2807907046;18,72Ê%
4516804004;18,72Ê%
0812103008;18,72Ê%
4512601001;18,72Ê%
1204006009;18,72Ê%
4718611028;18,72Ê%
4625005011;18,72Ê%
2906901018;18,72Ê%
2001901001;18,72Ê%
0310901002;18,72Ê%
0807304007;18,73Ê%
2810601032;18,73Ê%
2909404001;18,73Ê%
0816905006;18,73Ê%
4623301001;18,73Ê%
2807917015;18,73Ê%
3304406023;18,73Ê%
3901801002;18,73Ê%
3603804008;18,73Ê%
3500803001;18,73Ê%
0306506014;18,73Ê%
0801910065;18,73Ê%
2807915057;18,73Ê%
0301403030;18,73Ê%
2007403002;18,73Ê%
4625015006;18,73Ê%
2810601007;18,73Ê%
0812103001;18,73Ê%
2816701003;18,73Ê%
4620501006;18,73Ê%
3000301017;18,73Ê%
3606004005;18,73Ê%
0301407012;18,73Ê%
0704003011;18,73Ê%
4805601001;18,73Ê%
4109104066;18,73Ê%
1405501004;18,73Ê%
0306502021;18,73Ê%
2801401009;18,73Ê%
0806701003;18,73Ê%
2908001003;18,73Ê%
2909403013;18,73Ê%
2807906037;18,74Ê%
0801507001;18,74Ê%
5023501002;18,74Ê%
3605703005;18,74Ê%
2006907018;18,74Ê%
3605706003;18,74Ê%
4517601001;18,74Ê%
0704004029;18,74Ê%
2800505012;18,74Ê%
3003005028;18,74Ê%
0804602002;18,74Ê%
1717801001;18,74Ê%
2807901062;18,74Ê%
0827906006;18,74Ê%
5029703033;18,74Ê%
0808602001;18,74Ê%
2809203017;18,74Ê%
3306601007;18,74Ê%
4625001026;18,74Ê%
3003004014;18,74Ê%
0304401001;18,74Ê%
2702805016;18,74Ê%
2807913039;18,74Ê%
2807921023;18,74Ê%
4625018007;18,74Ê%
2411501003;18,74Ê%
0301403020;18,74Ê%
4516802001;18,74Ê%
2804903002;18,74Ê%
2007403001;18,74Ê%
2090201006;18,74Ê%
0812105006;18,74Ê%
0807501002;18,75Ê%
0821104006;18,75Ê%
0400305001;18,75Ê%
2101701002;18,75Ê%
0801907011;18,75Ê%
4303801006;18,75Ê%
0890501002;18,75Ê%
0801908079;18,75Ê%
3501504004;18,75Ê%
2816101011;18,75Ê%
5200108007;18,75Ê%
4402501002;18,75Ê%
0830703001;18,75Ê%
3905701001;18,75Ê%
2524001001;18,75Ê%
2521703001;18,75Ê%
2906706013;18,75Ê%
2808301002;18,75Ê%
0829802004;18,75Ê%
0810104020;18,75Ê%
0309903003;18,75Ê%
0704005009;18,75Ê%
4109104003;18,75Ê%
1290101003;18,75Ê%
3301401006;18,75Ê%
2807911110;18,75Ê%
2807906067;18,75Ê%
2904203004;18,76Ê%
4625010013;18,76Ê%
2007301004;18,76Ê%
0311901005;18,76Ê%
1707905004;18,76Ê%
2807901009;18,76Ê%
0816301012;18,76Ê%
4625011017;18,76Ê%
2104403003;18,76Ê%
0819601014;18,76Ê%
4625002030;18,76Ê%
3000201012;18,76Ê%
2807908176;18,76Ê%
4801601004;18,76Ê%
0818404023;18,76Ê%
0811802004;18,76Ê%
2807903014;18,76Ê%
4516101005;18,76Ê%
2521702001;18,76Ê%
2807910164;18,76Ê%
1814002002;18,76Ê%
3804301010;18,76Ê%
0304101004;18,76Ê%
2906710067;18,76Ê%
1507201001;18,76Ê%
0801910026;18,76Ê%
2003002001;18,76Ê%
1100402004;18,76Ê%
1808703016;18,76Ê%
0306506021;18,76Ê%
5029703034;18,76Ê%
2702803008;18,76Ê%
2805808010;18,77Ê%
1620302004;18,77Ê%
2811001001;18,77Ê%
0801902159;18,77Ê%
1802201002;18,77Ê%
2906710027;18,77Ê%
0808904002;18,77Ê%
1103101002;18,77Ê%
1930001001;18,77Ê%
0815201001;18,77Ê%
3503401001;18,77Ê%
0812401003;18,77Ê%
0801907068;18,77Ê%
0801909015;18,77Ê%
3800601026;18,77Ê%
0704005011;18,77Ê%
1816201001;18,77Ê%
1402109002;18,77Ê%
5006701004;18,77Ê%
2807917061;18,77Ê%
3801101012;18,77Ê%
1202703004;18,77Ê%
1505404001;18,77Ê%
4613601002;18,77Ê%
2807901006;18,77Ê%
1711701005;18,77Ê%
4103805017;18,77Ê%
2807911040;18,77Ê%
2906709051;18,77Ê%
0801902068;18,77Ê%
0818701028;18,77Ê%
0706501001;18,77Ê%
3003301005;18,77Ê%
4601704008;18,77Ê%
0820502002;18,77Ê%
2807917051;18,77Ê%
0305801002;18,77Ê%
0704004084;18,77Ê%
0807306001;18,77Ê%
0410201001;18,77Ê%
0703601002;18,77Ê%
2800503003;18,77Ê%
0801509006;18,78Ê%
0301403006;18,78Ê%
4312306005;18,78Ê%
0801903088;18,78Ê%
2807913170;18,78Ê%
2807911083;18,78Ê%
1811501001;18,78Ê%
4602905001;18,78Ê%
1207702001;18,78Ê%
2990101038;18,78Ê%
3004102001;18,78Ê%
0801906074;18,78Ê%
2805804013;18,78Ê%
1716301001;18,78Ê%
4607802006;18,78Ê%
2802601002;18,78Ê%
0401306001;18,78Ê%
4314806015;18,78Ê%
1202703002;18,78Ê%
0601507004;18,78Ê%
0801903085;18,78Ê%
0301904002;18,78Ê%
0820004007;18,78Ê%
2906707050;18,78Ê%
2800701013;18,78Ê%
5029709019;18,79Ê%
3000901011;18,79Ê%
3904401003;18,79Ê%
0816902004;18,79Ê%
1404701001;18,79Ê%
0801902149;18,79Ê%
0801902092;18,79Ê%
2807908047;18,79Ê%
2807909026;18,79Ê%
5029712004;18,79Ê%
0704005004;18,79Ê%
5029708003;18,79Ê%
0805101013;18,79Ê%
4616501006;18,79Ê%
2200301001;18,79Ê%
1711701003;18,79Ê%
0890201001;18,79Ê%
4625010003;18,79Ê%
1808708001;18,79Ê%
0304701002;18,79Ê%
5029703032;18,79Ê%
0828502001;18,79Ê%
0800702002;18,79Ê%
4316301003;18,79Ê%
5029710055;18,79Ê%
0404901002;18,80Ê%
4106501005;18,80Ê%
2804902013;18,80Ê%
2807906005;18,80Ê%
3502601002;18,80Ê%
4601704012;18,80Ê%
1508203002;18,80Ê%
0801910051;18,80Ê%
2807917054;18,80Ê%
2816301001;18,80Ê%
0801902142;18,80Ê%
0824501010;18,80Ê%
3501701001;18,80Ê%
0801509003;18,80Ê%
2200201001;18,80Ê%
1805701002;18,80Ê%
0813601004;18,80Ê%
0812503001;18,80Ê%
2102102003;18,80Ê%
0827902009;18,80Ê%
0827905005;18,80Ê%
3107702001;18,80Ê%
0905909006;18,80Ê%
4109104008;18,80Ê%
2601101001;18,80Ê%
2309204005;18,80Ê%
0306506005;18,80Ê%
4620701004;18,80Ê%
2520301003;18,80Ê%
0820002010;18,80Ê%
1301302003;18,80Ê%
0812401001;18,80Ê%
1103101014;18,80Ê%
2807904106;18,80Ê%
4516503021;18,81Ê%
0801902061;18,81Ê%
4503101001;18,81Ê%
0301406006;18,81Ê%
1710101001;18,81Ê%
4103403004;18,81Ê%
3802002001;18,81Ê%
4109102031;18,81Ê%
2807906095;18,81Ê%
4613102006;18,81Ê%
2807913169;18,81Ê%
2807906026;18,81Ê%
0704004020;18,81Ê%
3003007004;18,81Ê%
2814804003;18,81Ê%
2805807007;18,81Ê%
1910501002;18,81Ê%
2814101002;18,81Ê%
5100103006;18,81Ê%
2817601007;18,81Ê%
0826301012;18,81Ê%
2102101001;18,81Ê%
1814003003;18,81Ê%
3004301023;18,81Ê%
2901502006;18,81Ê%
3501701008;18,81Ê%
3003005060;18,81Ê%
2807903002;18,81Ê%
1101402005;18,81Ê%
2300502004;18,81Ê%
2807912090;18,82Ê%
2305301002;18,82Ê%
1702303004;18,82Ê%
0810105031;18,82Ê%
1101701003;18,82Ê%
4624404004;18,82Ê%
3304415002;18,82Ê%
0705403001;18,82Ê%
2104105011;18,82Ê%
0200303013;18,82Ê%
3605701003;18,82Ê%
1103101011;18,82Ê%
1102007001;18,82Ê%
0301407024;18,82Ê%
3503001004;18,82Ê%
2807907062;18,82Ê%
1507201002;18,82Ê%
2807904049;18,82Ê%
1505802002;18,82Ê%
2901201003;18,82Ê%
1101401004;18,82Ê%
4801201002;18,82Ê%
0402901003;18,82Ê%
3002901006;18,82Ê%
0808903004;18,82Ê%
1305201001;18,82Ê%
4317801001;18,82Ê%
2807917057;18,82Ê%
3002401008;18,82Ê%
2818001005;18,82Ê%
0801903062;18,82Ê%
4802005031;18,82Ê%
4312307003;18,82Ê%
3605702011;18,82Ê%
3304409019;18,82Ê%
0818706007;18,82Ê%
0818701029;18,82Ê%
3500603001;18,83Ê%
2804901020;18,83Ê%
2906901009;18,83Ê%
2807902050;18,83Ê%
2005301004;18,83Ê%
4101103003;18,83Ê%
2814001003;18,83Ê%
4015501001;18,83Ê%
3906901001;18,83Ê%
1202801002;18,83Ê%
2909102001;18,83Ê%
3503401005;18,83Ê%
0703104004;18,83Ê%
2805802011;18,83Ê%
3803102002;18,83Ê%
3125002001;18,83Ê%
2813401003;18,83Ê%
3120101011;18,83Ê%
2807911061;18,83Ê%
2990101031;18,83Ê%
2906707028;18,83Ê%
4315301008;18,83Ê%
3501604070;18,83Ê%
2805803003;18,83Ê%
1101504011;18,83Ê%
3902002011;18,83Ê%
3001501003;18,83Ê%
1706601006;18,84Ê%
2807906089;18,84Ê%
3502203009;18,84Ê%
0810601001;18,84Ê%
0801910100;18,84Ê%
0801902069;18,84Ê%
0801902012;18,84Ê%
3801901011;18,84Ê%
2804701015;18,84Ê%
4625007006;18,84Ê%
4303801005;18,84Ê%
4109101022;18,84Ê%
1100403011;18,84Ê%
1204008002;18,84Ê%
4510102001;18,84Ê%
0301501002;18,84Ê%
4103804005;18,84Ê%
1102006001;18,84Ê%
4625009005;18,84Ê%
0206901004;18,84Ê%
3090201002;18,84Ê%
1503002001;18,84Ê%
4807201001;18,84Ê%
0303102007;18,84Ê%
2807911132;18,84Ê%
5029712005;18,84Ê%
0701503002;18,84Ê%
4518101001;18,84Ê%
3605501003;18,84Ê%
0801902137;18,84Ê%
3905202004;18,84Ê%
0921903013;18,84Ê%
1101402002;18,84Ê%
3002901001;18,85Ê%
3003601002;18,85Ê%
2990101029;18,85Ê%
4890201006;18,85Ê%
5029710089;18,85Ê%
1304703002;18,85Ê%
3003201003;18,85Ê%
1212602007;18,85Ê%
3107202003;18,85Ê%
2807906099;18,85Ê%
3121502001;18,85Ê%
0811204001;18,85Ê%
4314805006;18,85Ê%
1814005002;18,85Ê%
0308201003;18,85Ê%
0808101001;18,85Ê%
0701106001;18,85Ê%
1706601001;18,85Ê%
2807911084;18,85Ê%
3800601007;18,85Ê%
2807906119;18,85Ê%
4625011047;18,85Ê%
0704004040;18,85Ê%
0401306035;18,85Ê%
4608501005;18,85Ê%
0403801001;18,85Ê%
4625007037;18,85Ê%
5027201003;18,85Ê%
3003801005;18,85Ê%
0801909042;18,85Ê%
0703305001;18,85Ê%
0401303003;18,86Ê%
1816501001;18,86Ê%
2814804012;18,86Ê%
2007901002;18,86Ê%
2807913057;18,86Ê%
4804501001;18,86Ê%
3110701001;18,86Ê%
3501603020;18,86Ê%
4105901025;18,86Ê%
2807901011;18,86Ê%
0306506003;18,86Ê%
3600401001;18,86Ê%
0313302006;18,86Ê%
4606701001;18,86Ê%
4625012042;18,86Ê%
1500203005;18,86Ê%
2805901001;18,86Ê%
3500402017;18,86Ê%
1102006049;18,86Ê%
4103601002;18,86Ê%
3503001001;18,86Ê%
2807906073;18,86Ê%
1507301001;18,86Ê%
1718601001;18,86Ê%
3003006024;18,86Ê%
2804701012;18,86Ê%
2807402001;18,86Ê%
2817101004;18,86Ê%
5029710017;18,86Ê%
3003004069;18,86Ê%
2104102004;18,86Ê%
3001501001;18,86Ê%
0801902089;18,86Ê%
3003702001;18,87Ê%
4620201001;18,87Ê%
4624903002;18,87Ê%
0810105023;18,87Ê%
1202801010;18,87Ê%
1403802006;18,87Ê%
2807401016;18,87Ê%
0301404024;18,87Ê%
4600502007;18,87Ê%
4100402001;18,87Ê%
0705601001;18,87Ê%
1406501001;18,87Ê%
4624401007;18,87Ê%
0801907002;18,87Ê%
2807907045;18,87Ê%
4508701002;18,87Ê%
4624403019;18,87Ê%
2807913059;18,87Ê%
3901601002;18,87Ê%
0827904019;18,87Ê%
1707903019;18,87Ê%
2906901002;18,87Ê%
2104108003;18,87Ê%
3502202007;18,87Ê%
0905904004;18,87Ê%
4109103031;18,87Ê%
1707901006;18,87Ê%
2806801004;18,87Ê%
0824501007;18,87Ê%
3802302015;18,87Ê%
0312102010;18,87Ê%
3502606002;18,87Ê%
2909402004;18,87Ê%
1307103012;18,87Ê%
2104107001;18,87Ê%
3003005023;18,87Ê%
0819601004;18,87Ê%
0901802004;18,87Ê%
3120104012;18,87Ê%
2804701010;18,87Ê%
0812401002;18,87Ê%
4625011029;18,88Ê%
0827601001;18,88Ê%
0704004026;18,88Ê%
3604501004;18,88Ê%
1808703018;18,88Ê%
2807921020;18,88Ê%
2906707077;18,88Ê%
0824505004;18,88Ê%
4314401001;18,88Ê%
2906709036;18,88Ê%
2422201002;18,88Ê%
0605401003;18,88Ê%
3002001003;18,88Ê%
1101207001;18,88Ê%
3603902003;18,88Ê%
4625014016;18,88Ê%
3800101012;18,88Ê%
3604101005;18,88Ê%
3503001003;18,88Ê%
4105901015;18,88Ê%
3001610034;18,88Ê%
4607002002;18,88Ê%
1714703001;18,88Ê%
0820004004;18,88Ê%
0830101005;18,88Ê%
0301407010;18,88Ê%
0704002019;18,88Ê%
3001610013;18,88Ê%
3113801001;18,88Ê%
0704001016;18,88Ê%
4313601004;18,88Ê%
0306503023;18,88Ê%
1103305002;18,88Ê%
4613102001;18,88Ê%
2810601027;18,89Ê%
4303802006;18,89Ê%
0312302001;18,89Ê%
0704001013;18,89Ê%
3803501003;18,89Ê%
5008901001;18,89Ê%
0820003007;18,89Ê%
2807911079;18,89Ê%
0801903079;18,89Ê%
4104101001;18,89Ê%
0801908081;18,89Ê%
2809204022;18,89Ê%
2807919003;18,89Ê%
2800501013;18,89Ê%
3904401001;18,89Ê%
2500301003;18,89Ê%
4314809004;18,89Ê%
2305005012;18,89Ê%
2809203011;18,89Ê%
0490201021;18,89Ê%
4601301005;18,89Ê%
4802005037;18,89Ê%
0801902140;18,89Ê%
3800601020;18,89Ê%
0301406015;18,89Ê%
4625015027;18,89Ê%
2906904006;18,89Ê%
3501602046;18,89Ê%
0301404015;18,89Ê%
5029701041;18,89Ê%
1502301003;18,89Ê%
3602301001;18,89Ê%
0810501003;18,89Ê%
4619001010;18,89Ê%
4625011022;18,89Ê%
4103805002;18,89Ê%
0705701006;18,90Ê%
2807915113;18,90Ê%
0811802003;18,90Ê%
0410201002;18,90Ê%
1707901005;18,90Ê%
4106901001;18,90Ê%
0830101007;18,90Ê%
0615802001;18,90Ê%
3500201016;18,90Ê%
0702203001;18,90Ê%
4611601008;18,90Ê%
3001608021;18,90Ê%
4625014007;18,90Ê%
0818703003;18,90Ê%
4625008001;18,90Ê%
0306302006;18,90Ê%
1101101001;18,90Ê%
0818701009;18,90Ê%
0810104037;18,90Ê%
2001702001;18,90Ê%
2104402002;18,90Ê%
1019502002;18,90Ê%
2800704001;18,90Ê%
3500402004;18,90Ê%
4516807001;18,90Ê%
3500201009;18,90Ê%
1714801001;18,90Ê%
0810105011;18,90Ê%
3002601009;18,90Ê%
3001301004;18,90Ê%
0309001004;18,90Ê%
4109801004;18,90Ê%
1102202002;18,90Ê%
0801902106;18,90Ê%
1703201001;18,90Ê%
0812105003;18,90Ê%
0812301002;18,91Ê%
0702702006;18,91Ê%
2807910008;18,91Ê%
0200303007;18,91Ê%
2804901002;18,91Ê%
0490201030;18,91Ê%
3501701009;18,91Ê%
5029710018;18,91Ê%
0807601005;18,91Ê%
0805301002;18,91Ê%
1103501001;18,91Ê%
0302102001;18,91Ê%
0816901001;18,91Ê%
2807911082;18,91Ê%
2807911116;18,91Ê%
1102004014;18,91Ê%
0827901015;18,91Ê%
1101504015;18,91Ê%
2905103005;18,91Ê%
2807916033;18,91Ê%
2309901001;18,91Ê%
0818404013;18,91Ê%
4109102054;18,91Ê%
2807918016;18,91Ê%
0807306014;18,91Ê%
3904201003;18,91Ê%
0818404011;18,91Ê%
4516504004;18,91Ê%
5200108002;18,91Ê%
2805804010;18,91Ê%
5029712008;18,91Ê%
3120101007;18,91Ê%
3802501001;18,91Ê%
3803809019;18,91Ê%
4390401001;18,91Ê%
0601501008;18,91Ê%
0829101003;18,91Ê%
1101203001;18,91Ê%
2601801001;18,91Ê%
3605701002;18,91Ê%
0801907005;18,91Ê%
3002701046;18,91Ê%
3003007040;18,91Ê%
5200107005;18,91Ê%
2906710005;18,91Ê%
0301405020;18,91Ê%
0830201002;18,91Ê%
0804601001;18,91Ê%
0704002003;18,92Ê%
4600502003;18,92Ê%
4520201001;18,92Ê%
2807912065;18,92Ê%
2803301002;18,92Ê%
2807910075;18,92Ê%
3502203027;18,92Ê%
3003005034;18,92Ê%
0308901003;18,92Ê%
3605707025;18,92Ê%
0921903010;18,92Ê%
3603802018;18,92Ê%
4625009013;18,92Ê%
0821105003;18,92Ê%
3800601023;18,92Ê%
0806701002;18,92Ê%
4625002016;18,92Ê%
0704004033;18,92Ê%
2801302005;18,92Ê%
4109104006;18,92Ê%
3603802011;18,92Ê%
3501605026;18,92Ê%
4625001023;18,92Ê%
0204502001;18,92Ê%
4707601002;18,92Ê%
0301403039;18,92Ê%
2807907052;18,92Ê%
0301405007;18,92Ê%
1708301003;18,92Ê%
3112701001;18,92Ê%
2006907016;18,92Ê%
4616901001;18,92Ê%
2809501001;18,92Ê%
1716601001;18,92Ê%
0824503011;18,92Ê%
0308301007;18,92Ê%
2814802009;18,92Ê%
1204006006;18,93Ê%
4100502004;18,93Ê%
3600603002;18,93Ê%
1507805020;18,93Ê%
0309501002;18,93Ê%
2807907099;18,93Ê%
2807913186;18,93Ê%
2801303003;18,93Ê%
0704002038;18,93Ê%
2807911173;18,93Ê%
4609401016;18,93Ê%
0608304011;18,93Ê%
2505001002;18,93Ê%
4109103003;18,93Ê%
2606401002;18,93Ê%
0826601017;18,93Ê%
0400601002;18,93Ê%
1802101006;18,93Ê%
3120105006;18,93Ê%
0810204001;18,93Ê%
3605704003;18,93Ê%
4625014010;18,93Ê%
0704005015;18,93Ê%
3001605005;18,93Ê%
3800601013;18,93Ê%
2807906085;18,93Ê%
2602101002;18,93Ê%
0801907051;18,93Ê%
1402102037;18,93Ê%
2807917063;18,93Ê%
2818001002;18,93Ê%
2805802012;18,93Ê%
2811301004;18,93Ê%
3801701017;18,93Ê%
4618301005;18,93Ê%
0825201024;18,93Ê%
2814803003;18,94Ê%
1800301003;18,94Ê%
3001606002;18,94Ê%
1503009002;18,94Ê%
4405001002;18,94Ê%
0825201001;18,94Ê%
3001901004;18,94Ê%
2807905086;18,94Ê%
0828301004;18,94Ê%
3803601001;18,94Ê%
0809602004;18,94Ê%
0703304001;18,94Ê%
2800601020;18,94Ê%
4104401005;18,94Ê%
0830101009;18,94Ê%
3107202001;18,94Ê%
3907508008;18,94Ê%
4808403002;18,94Ê%
1402102036;18,94Ê%
1403001002;18,94Ê%
4607002009;18,94Ê%
4614702011;18,94Ê%
1103701004;18,94Ê%
4613401001;18,94Ê%
2905403004;18,94Ê%
0802201006;18,94Ê%
0824506009;18,94Ê%
3800101006;18,94Ê%
0807702006;18,94Ê%
4312305005;18,94Ê%
2807908174;18,94Ê%
4100701001;18,94Ê%
0608803002;18,94Ê%
0306401001;18,94Ê%
3003001062;18,94Ê%
2804003002;18,94Ê%
1802302003;18,94Ê%
4516503018;18,94Ê%
3802303003;18,94Ê%
0828501004;18,95Ê%
0801902160;18,95Ê%
2807918017;18,95Ê%
2817101002;18,95Ê%
4100502001;18,95Ê%
2813201001;18,95Ê%
1303904003;18,95Ê%
0824502009;18,95Ê%
2104202003;18,95Ê%
5009902001;18,95Ê%
2900801007;18,95Ê%
0104201001;18,95Ê%
2906710061;18,95Ê%
3600602001;18,95Ê%
1208401001;18,95Ê%
4809002001;18,95Ê%
3604102003;18,95Ê%
0828402002;18,95Ê%
3205403017;18,95Ê%
0827901012;18,95Ê%
3500901006;18,95Ê%
0921902003;18,95Ê%
1808703023;18,95Ê%
0704004038;18,95Ê%
0801907032;18,95Ê%
0824002002;18,95Ê%
0703104003;18,95Ê%
0801910096;18,95Ê%
0801507014;18,95Ê%
2607104001;18,95Ê%
4625015017;18,95Ê%
4305402001;18,95Ê%
1503010006;18,95Ê%
4303703004;18,95Ê%
0825001007;18,95Ê%
3727404009;18,95Ê%
1101503007;18,95Ê%
3901202001;18,95Ê%
1501101003;18,95Ê%
2418901001;18,95Ê%
0830502004;18,96Ê%
2605901001;18,96Ê%
3205401012;18,96Ê%
2807902077;18,96Ê%
3003201004;18,96Ê%
0819701001;18,96Ê%
2511001002;18,96Ê%
0827906020;18,96Ê%
0200305012;18,96Ê%
2807915019;18,96Ê%
1402603001;18,96Ê%
2807903028;18,96Ê%
0401601001;18,96Ê%
1702302011;18,96Ê%
0829805001;18,96Ê%
4625012016;18,96Ê%
0810101003;18,96Ê%
3003005056;18,96Ê%
0820501001;18,96Ê%
3804301009;18,96Ê%
1208403003;18,96Ê%
2807910196;18,96Ê%
4101801008;18,96Ê%
0801902094;18,96Ê%
4618102007;18,96Ê%
3306601023;18,96Ê%
3001101001;18,96Ê%
4314808012;18,96Ê%
0801905080;18,97Ê%
4808205001;18,97Ê%
4514201002;18,97Ê%
3500601002;18,97Ê%
2810601005;18,97Ê%
0704004070;18,97Ê%
1802301003;18,97Ê%
0818002003;18,97Ê%
4109105056;18,97Ê%
1402109030;18,97Ê%
4801303002;18,97Ê%
4623501001;18,97Ê%
1702303003;18,97Ê%
1702101001;18,97Ê%
0801902163;18,97Ê%
2807912031;18,97Ê%
1013102005;18,97Ê%
0704004012;18,97Ê%
0490201043;18,97Ê%
4109104038;18,97Ê%
0801904025;18,97Ê%
0811304007;18,97Ê%
4303701002;18,97Ê%
4314806005;18,97Ê%
3500301001;18,97Ê%
2807905030;18,97Ê%
3302402003;18,97Ê%
0830704008;18,97Ê%
4107703001;18,97Ê%
4314806016;18,97Ê%
4708501005;18,97Ê%
1101503003;18,97Ê%
0827902008;18,97Ê%
4390101002;18,98Ê%
0601404001;18,98Ê%
2501601002;18,98Ê%
2414202013;18,98Ê%
2807905097;18,98Ê%
2807919049;18,98Ê%
3800601004;18,98Ê%
0816904005;18,98Ê%
2006907025;18,98Ê%
0306507017;18,98Ê%
0801507003;18,98Ê%
0823801011;18,98Ê%
0809601011;18,98Ê%
3502203011;18,98Ê%
2105302001;18,98Ê%
1802101007;18,98Ê%
3000801011;18,98Ê%
4621302005;18,98Ê%
1819301004;18,98Ê%
0809601006;18,98Ê%
2001001001;18,98Ê%
1102203004;18,98Ê%
2818001003;18,98Ê%
0809603010;18,98Ê%
3090201006;18,98Ê%
2301001001;18,98Ê%
0826301002;18,98Ê%
0823801010;18,98Ê%
2807901103;18,98Ê%
2518301001;18,98Ê%
0814701006;18,98Ê%
1707903013;18,98Ê%
0810102038;18,98Ê%
4619901001;18,98Ê%
3000301009;18,98Ê%
0811201002;18,98Ê%
0801902006;18,98Ê%
2801401006;18,98Ê%
1001901001;18,98Ê%
0105801001;18,98Ê%
2507203001;18,98Ê%
2102101005;18,98Ê%
4108601003;18,98Ê%
1719901005;18,98Ê%
0810104025;18,98Ê%
2800502014;18,98Ê%
2906706042;18,98Ê%
2807901018;18,98Ê%
1100402009;18,98Ê%
2305002005;18,98Ê%
2309203006;18,99Ê%
4310501001;18,99Ê%
0801906041;18,99Ê%
0801909084;18,99Ê%
0807401008;18,99Ê%
0815501004;18,99Ê%
3803501001;18,99Ê%
4613102009;18,99Ê%
0401101001;18,99Ê%
2807906075;18,99Ê%
4625011010;18,99Ê%
3501903004;18,99Ê%
0308901008;18,99Ê%
2804501015;18,99Ê%
4625009032;18,99Ê%
3502605008;18,99Ê%
2807915088;18,99Ê%
2804701005;18,99Ê%
2807910094;18,99Ê%
0826601001;18,99Ê%
0812301001;18,99Ê%
0801902095;18,99Ê%
4625016008;18,99Ê%
2309201010;18,99Ê%
2807911140;18,99Ê%
2422201004;18,99Ê%
0801909025;18,99Ê%
0704203002;18,99Ê%
4718611026;18,99Ê%
4109104028;18,99Ê%
2806503011;18,99Ê%
0808601006;18,99Ê%
1204008006;18,99Ê%
2807907118;18,99Ê%
2807912052;18,99Ê%
1102203012;18,99Ê%
0704002030;18,99Ê%
2805807004;18,99Ê%
4606201001;18,99Ê%
2903901001;18,99Ê%
0801903033;18,99Ê%
0801905090;18,99Ê%
4802002014;18,99Ê%
2805401001;18,99Ê%
2807915081;19,00Ê%
1102901006;19,00Ê%
4109109022;19,00Ê%
0801910061;19,00Ê%
0811303001;19,00Ê%
4103802008;19,00Ê%
2004301001;19,00Ê%
3801801003;19,00Ê%
1790301001;19,00Ê%
0826601012;19,00Ê%
3003002038;19,00Ê%
0818704017;19,00Ê%
4809601002;19,00Ê%
4625016005;19,00Ê%
2106102001;19,00Ê%
0704601007;19,00Ê%
0704002035;19,00Ê%
2906707015;19,00Ê%
1912401001;19,00Ê%
2808001006;19,00Ê%
0405201007;19,00Ê%
4801306010;19,00Ê%
3501601049;19,00Ê%
4390701003;19,00Ê%
2003301001;19,00Ê%
0612303001;19,00Ê%
4602001003;19,00Ê%
0704004006;19,00Ê%
5029703035;19,00Ê%
2807904037;19,00Ê%
3600302004;19,00Ê%
2813201008;19,00Ê%
4516501002;19,00Ê%
0825201009;19,00Ê%
2804901021;19,00Ê%
3803810010;19,00Ê%
4506401002;19,00Ê%
4103805001;19,00Ê%
0807702002;19,00Ê%
0105904023;19,00Ê%
2809201001;19,01Ê%
0812102001;19,01Ê%
3304403011;19,01Ê%
0703104006;19,01Ê%
0490401001;19,01Ê%
1301901001;19,01Ê%
0301404014;19,01Ê%
3605707026;19,01Ê%
0801910029;19,01Ê%
4625018002;19,01Ê%
2814101001;19,01Ê%
