SeccionCensal;longitud;latitud
2807913148;-3.647646;40.387652
2807913150;-3.649156;40.384971
2807913153;-3.651921;40.385543
2807913154;-3.651819;40.388219
2807913155;-3.648856;40.386734
2807913156;-3.649306;40.388424
2807913157;-3.648069;40.389703
2807913158;-3.651083;40.390311
2807913160;-3.649052;40.39343
2807913161;-3.64908;40.395599
2807913162;-3.643881;40.395001
2807913163;-3.647795;40.396578
2807913164;-3.646571;40.397037
2807913166;-3.655461;40.394659
2807913168;-3.659376;40.393775
2807913169;-3.659387;40.39475
2807913170;-3.662161;40.395636
2807913171;-3.662029;40.396481
2807913172;-3.659422;40.395938
2807913173;-3.659016;40.396781
2807913174;-3.66158;40.397337
2807913175;-3.661124;40.398346
2807913176;-3.659455;40.398034
2807913177;-3.65809;40.39751
2807913178;-3.651061;40.397798
2807913179;-3.653525;40.39912
2807913180;-3.652427;40.400744
2807913181;-3.654023;40.402434
2807913182;-3.655828;40.399427
2807913183;-3.659401;40.399672
2807913184;-3.657287;40.403927
2807913185;-3.660513;40.404078
2807913186;-3.662774;40.404666
2807913187;-3.664552;40.403567
2807913189;-3.663179;40.401973
2807913190;-3.665341;40.401222
2807913191;-3.661169;40.400968
2807913192;-3.662956;40.398717
2807913193;-3.664834;40.399995
2807913194;-3.665515;40.399128
2807913195;-3.666182;40.39842
2807913196;-3.664024;40.396628
2807913197;-3.666875;40.397796
2807913198;-3.651364;40.392063
2807913199;-3.638422;40.387597
2807913200;-3.650407;40.382722
2807913201;-3.65101;40.400416
2807913202;-3.65877;40.40146
2807913203;-3.656673;40.37895
2807913204;-3.656949;40.380571
2807913205;-3.657104;40.382071
2807913206;-3.663115;40.38714
2807913207;-3.661201;40.381831
2807913208;-3.655393;40.377601
2807913209;-3.654182;40.380495
2807913210;-3.654643;40.382773
2807913211;-3.652118;40.380114
2807913212;-3.657718;40.399123
2807913213;-3.659065;40.381429
2807913214;-3.651455;40.383512
2807913215;-3.638298;40.385428
2807913216;-3.641375;40.380359
2807914001;-3.638411;40.395967
2807914002;-3.635117;40.395155
2807914003;-3.635432;40.398609
2807914004;-3.632493;40.401711
2807914005;-3.634456;40.401557
2807914006;-3.633599;40.403174
2807914010;-3.638149;40.410425
2807914012;-3.63738;40.407826
2807914013;-3.639118;40.407867
2807914014;-3.642501;40.40954
2807914015;-3.644574;40.409603
2807914016;-3.645477;40.410229
2807914017;-3.645977;40.410406
2807914018;-3.646728;40.410706
2807914019;-3.64746;40.410982
2807914020;-3.648447;40.411284
2807914021;-3.648456;40.409617
2807914022;-3.647299;40.407977
2807914023;-3.648662;40.407222
2807914024;-3.650306;40.406535
2807914025;-3.649959;40.407968
2807914026;-3.651767;40.408341
2807914027;-3.651227;40.409275
2807914028;-3.65016;40.410654
2807914029;-3.651024;40.411437
2807914030;-3.653651;40.410781
2807914031;-3.655574;40.409143
2807914032;-3.653789;40.408438
2807914033;-3.653067;40.406901
2807914034;-3.653026;40.406093
2807914035;-3.65508;40.407588
2807914036;-3.656628;40.407495
2807914037;-3.659803;40.407933
2807914038;-3.659094;40.409026
2807914039;-3.657299;40.409727
2807914040;-3.659377;40.412313
2807914041;-3.660043;40.410092
2807914042;-3.662328;40.409413
2807914043;-3.657439;40.405866
2807914044;-3.649857;40.404335
2807914045;-3.648884;40.402357
2807914046;-3.647942;40.401435
2807914047;-3.6473;40.402718
2807914048;-3.645844;40.403147
2807914049;-3.644004;40.401892
2807914050;-3.642141;40.401783
2807914051;-3.643321;40.399892
2807914052;-3.646458;40.399962
2807914053;-3.645336;40.3985
2807914054;-3.643207;40.397755
2807914055;-3.640702;40.396686
2807914056;-3.640977;40.39856
2807914057;-3.6407;40.400213
2807914058;-3.639769;40.401474
2807914059;-3.638137;40.399929
2807914060;-3.636391;40.402548
2807914061;-3.638837;40.404542
2807914062;-3.639245;40.403242
2807914063;-3.641394;40.403578
2807914064;-3.643311;40.405359
2807914065;-3.643422;40.404071
2807914066;-3.645756;40.404851
2807914067;-3.646412;40.404139
2807914068;-3.648608;40.40508
2807914069;-3.649386;40.405893
2807914070;-3.646923;40.406302
2807914071;-3.645142;40.406355
2807914072;-3.644074;40.407953
2807914073;-3.642965;40.407005
2807914074;-3.641818;40.405944
2807914075;-3.64038;40.406495
2807914076;-3.641007;40.407586
2807914077;-3.641497;40.408335
2807914078;-3.641945;40.409006
2807914079;-3.630358;40.397553
2807914080;-3.637142;40.409847
2807914081;-3.638974;40.41257
2807914082;-3.658605;40.415971
2807914083;-3.654529;40.415266
2807914084;-3.656348;40.4115
2807914085;-3.635278;40.409826
2807914086;-3.635106;40.405926
2807914087;-3.636395;40.41107
2807914088;-3.630748;40.402586
2807914089;-3.626733;40.405383
2807914090;-3.625922;40.410119
2807914091;-3.630928;40.405336
2807914092;-3.627438;40.401392
2807914093;-3.685783885;40.42027378
2807915001;-3.659688;40.429345
2807915002;-3.658903;40.425279
2807915003;-3.658029;40.42271
2807915005;-3.641375;40.419285
2807915006;-3.651843;40.421029
2807915008;-3.654279;40.421174
2807915009;-3.653924;40.422164
2807915010;-3.652873;40.422735
2807915011;-3.651808;40.423927
2807915012;-3.650313;40.42329
2807915013;-3.649154;40.425022
2807915014;-3.649521;40.426395
2807915015;-3.651281;40.425803
2807915016;-3.65422;40.423649
2807915017;-3.656521;40.423616
2807915018;-3.655592;40.423701
2807915019;-3.654856;40.424719
2807915020;-3.653501;40.425226
2807915021;-3.65284;40.426151
2807915022;-3.651959;40.427026
2807915023;-3.650942;40.427954
2807915024;-3.653582;40.428316
2807915025;-3.654493;40.426349
2807915026;-3.656572;40.424811
2807915027;-3.656764;40.425721
2807915028;-3.658016;40.426611
2807915029;-3.656056;40.426904
2807915030;-3.655692;40.428882
2807915031;-3.65718;40.428513
2807915032;-3.65856;40.428533
2807915033;-3.657174;40.431268
2807915034;-3.655068;40.430892
2807915035;-3.653479;40.429821
2807915036;-3.653423;40.431178
2807915037;-3.652237;40.431065
2807915038;-3.65036;40.429615
2807915039;-3.651135;40.43186
2807915040;-3.649164;40.431741
2807915041;-3.648516;40.429173
2807915042;-3.646655;40.428585
2807915043;-3.647557;40.431393
2807915044;-3.646597;40.431913
2807915045;-3.645641;40.432344
2807915046;-3.644631;40.4326
2807915047;-3.644304;40.433217
2807915048;-3.643369;40.433361
2807915049;-3.643091;40.431038
2807915050;-3.642365;40.430235
2807915051;-3.644903;40.429296
2807915052;-3.645127;40.427804
2807915053;-3.643615;40.427606
2807915054;-3.642486;40.428547
2807915056;-3.639493;40.430242
2807915057;-3.638703;40.428222
2807915058;-3.640859;40.427511
2807915059;-3.640497;40.426703
2807915060;-3.6426;40.426513
2807915061;-3.64171;40.425364
2807915062;-3.637781;40.425553
2807915065;-3.634231;40.423537
2807915066;-3.633082;40.421821
2807915067;-3.630424;40.422228
2807915068;-3.628104;40.421645
2807915069;-3.623883;40.414976
2807915070;-3.634236;40.425532
2807915071;-3.631524;40.426422
2807915073;-3.632813;40.428826
2807915074;-3.635878;40.427092
2807915075;-3.636384;40.428529
2807915076;-3.635986;40.429365
2807915077;-3.637222;40.430781
2807915078;-3.634815;40.430993
2807915079;-3.635257;40.432022
2807915080;-3.636074;40.433014
2807915081;-3.63799;40.43204
2807915082;-3.63763;40.43338
2807915083;-3.640767;40.432394
2807915084;-3.641866;40.43356
2807915085;-3.642207;40.434616
2807915086;-3.64186;40.435738
2807915087;-3.64027;40.435251
2807915088;-3.639901;40.433838
2807915089;-3.639025;40.435207
2807915090;-3.637728;40.435751
2807915092;-3.638136;40.440169
2807915093;-3.640143;40.438369
2807915094;-3.641155;40.440162
2807915095;-3.64338;40.439641
2807915096;-3.644963;40.438916
2807915097;-3.642336;40.43828
2807915098;-3.643634;40.437773
2807915099;-3.641926;40.436848
2807915100;-3.643885;40.435884
2807915101;-3.644883;40.437102
2807915102;-3.646875;40.437481
2807915103;-3.646595;40.436531
2807915104;-3.648409;40.436079
2807915105;-3.647315;40.434976
2807915106;-3.645461;40.435414
2807915108;-3.648417;40.434118
2807915109;-3.650639;40.43336
2807915110;-3.650464;40.435095
2807915111;-3.652002;40.434319
2807915112;-3.654235;40.434027
2807915113;-3.653931;40.432898
2807915114;-3.656396;40.433019
2807915115;-3.658967;40.432627
2807915116;-3.658435;40.434091
2807915117;-3.659001;40.434991
2807915118;-3.658777;40.435847
2807915119;-3.656746;40.435543
2807915120;-3.656836;40.434941
2807915121;-3.657036;40.434518
2807915122;-3.653128;40.4359
2807915123;-3.651138;40.43795
2807915124;-3.648809;40.438031
2807915125;-3.646568;40.44082
2807915126;-3.644282;40.440786
2807915127;-3.643498;40.442234
2807915128;-3.642979;40.444208
2807915129;-3.648421;40.441242
2807915130;-3.652048;40.438579
2807915131;-3.654378;40.436525
2807915132;-3.657177;40.438148
2807915133;-3.655339;40.439876
2807915134;-3.653636;40.440478
2807915135;-3.652717;40.440677
2807915136;-3.653085;40.438868
2807915138;-3.650617;40.441278
2807915139;-3.648918;40.442598
2807915140;-3.649803;40.442856
2807915141;-3.651582;40.442872
2807915142;-3.650735;40.444383
2807915143;-3.64874;40.446557
2807915144;-3.653407;40.445176
2807915145;-3.654521;40.443028
2807915146;-3.65593;40.441813
2807915147;-3.657544;40.443574
2807915148;-3.658324;40.447981
2807915149;-3.655656;40.448874
2807915150;-3.652006;40.450577
2807915151;-3.656867;40.452943
2807915153;-3.661742;40.452656
2807915154;-3.661877;40.454538
2807915155;-3.657939;40.456216
2807915156;-3.659471;40.457599
2807915157;-3.662509;40.458324
2807915158;-3.659612;40.460311
2807915159;-3.664997;40.464338
2807915160;-3.666963;40.46933
2807915161;-3.671174;40.474635
2807915162;-3.666544;40.47413
2807915163;-3.66709;40.477314
2807915164;-3.667073;40.479348
2807915165;-3.66888;40.478976
2807915166;-3.670067;40.479165
2807915167;-3.672842;40.479933
2807915168;-3.670042;40.481052
2807915170;-3.666885;40.482344
2807915171;-3.662285;40.482869
2807915172;-3.670284;40.477756
2807915173;-3.671037;40.482977
2807915174;-3.653907;40.454805
2807915175;-3.659157;40.45324
2807915176;-3.664061;40.480301
2807915177;-3.627833;40.420057
2807915178;-3.66038;40.447116
2807915179;-3.626059;40.418995
2807915180;-3.661347;40.45041
2807915181;-3.629077;40.41848
2807915182;-3.664527;40.481764
2807916001;-3.609958;40.452109
2807916002;-3.620103;40.452939
2807916003;-3.623807;40.459053
2807916004;-3.642705;40.453853
2807916005;-3.649445;40.455463
2807916006;-3.649702;40.458451
2807916007;-3.6558;40.461565
2807916008;-3.651703;40.461639
2807916009;-3.6508;40.46026
2807916011;-3.648917;40.461757
2807916012;-3.646804;40.461528
2807916013;-3.645778;40.462675
2807916014;-3.644381;40.461891
2807916015;-3.644915;40.459928
2807916016;-3.642581;40.460781
2807916017;-3.643502;40.463193
2807916018;-3.64249;40.464041
2807916019;-3.640584;40.463915
2807916020;-3.639887;40.462757
2807916021;-3.637588;40.464408
2807916022;-3.634397;40.463855
2807916024;-3.631473;40.463725
2807916025;-3.627838;40.465287
2807916026;-3.629974;40.465809
2807916027;-3.630493;40.46718
2807916028;-3.632266;40.467697
2807916029;-3.632693;40.466797
2807916030;-3.633171;40.465587
2807916031;-3.635386;40.466888
2807916032;-3.638261;40.466966
2807916033;-3.64475;40.466573
2807916034;-3.648914;40.465112
2807916035;-3.654021;40.464981
2807916036;-3.659784;40.466737
2807916037;-3.654977;40.467733
2807916038;-3.655105;40.469708
2807916039;-3.653207;40.47078
2807916040;-3.651828;40.471424
2807916041;-3.650283;40.472147
2807916042;-3.649187;40.471687
2807916043;-3.649671;40.470523
2807916044;-3.65138;40.468818
2807916045;-3.648863;40.468741
2807916046;-3.644879;40.469912
2807916047;-3.647179;40.471279
2807916048;-3.643005;40.471544
2807916049;-3.636409;40.470291
2807916050;-3.632635;40.469685
2807916051;-3.632798;40.472104
2807916052;-3.635247;40.472727
2807916053;-3.635547;40.473691
2807916054;-3.636122;40.474852
2807916055;-3.638291;40.475633
2807916056;-3.638173;40.47415
2807916057;-3.638391;40.472982
2807916058;-3.641104;40.473751
2807916059;-3.642364;40.475152
2807916060;-3.645072;40.47532
2807916061;-3.641947;40.476212
2807916062;-3.64075;40.477674
2807916063;-3.643083;40.477556
2807916064;-3.644725;40.47789
2807916065;-3.645486;40.479604
2807916066;-3.646178;40.478683
2807916067;-3.647586;40.477301
2807916069;-3.650478;40.478928
2807916070;-3.654199;40.474965
2807916071;-3.651694;40.476307
2807916072;-3.650019;40.476509
2807916073;-3.649504;40.475268
2807916074;-3.646946;40.474517
2807916075;-3.649595;40.473764
2807916076;-3.652094;40.473426
2807916077;-3.654355;40.473027
2807916078;-3.655589;40.471968
2807916079;-3.658484;40.473695
2807916080;-3.661256;40.470703
2807916081;-3.663578;40.471086
2807916082;-3.661512;40.473371
2807916083;-3.663443;40.475618
2807916085;-3.663143;40.478289
2807916086;-3.661453;40.479926
2807916087;-3.658881;40.47951
2807916088;-3.660233;40.477364
2807916089;-3.656689;40.476371
2807916090;-3.655705;40.480244
2807916091;-3.643509;40.500389
2807916092;-3.664978;40.488588
2807916093;-3.662791;40.488754
2807916096;-3.629615;40.474432
2807916097;-3.636822;40.471605
2807916098;-3.640722;40.465841
2807916099;-3.660821;40.488335
2807916100;-3.63564;40.468185
2807916101;-3.639982;40.468223
2807916102;-3.636442;40.459653
2807916103;-3.631741;40.452929
2807916104;-3.630258;40.462137
2807916105;-3.616268;40.452444
2807916106;-3.667321;40.486263
2807916107;-3.622708;40.494068
2807916108;-3.654423;40.49508
2807916109;-3.651307;40.483186
2807916110;-3.65158;40.489465
2807916111;-3.657681;40.492057
2807916112;-3.65602;40.48749
2807916113;-3.629765;40.458239
2807916114;-3.653255;40.502243
2807916115;-3.660035;40.49346
2807916116;-3.649538;40.485476
2807916117;-3.653834;40.492164
2807916118;-3.656056;40.486036
2807916119;-3.663113;40.493832
2807916120;-3.647059;40.490528
2807916121;-3.685783885;40.42027378
2807916122;-3.685783885;40.42027378
2807916123;-3.685783885;40.42027378
2807916124;-3.685783885;40.42027378
2807916125;-3.685783885;40.42027378
2807917002;-3.716284;40.342761
2807917003;-3.713674;40.342931
2807917004;-3.712148;40.344404
2807917006;-3.711308;40.342962
2807917007;-3.711535;40.341885
2807917008;-3.708237;40.342707
2807917009;-3.708462;40.343919
2807917010;-3.708185;40.344824
2807917011;-3.70751;40.346025
2807917012;-3.710694;40.345706
2807917013;-3.713159;40.345321
2807917014;-3.714436;40.344617
2807917015;-3.715797;40.344392
2807917016;-3.716774;40.344343
2807917017;-3.715348;40.346805
2807917018;-3.714206;40.346532
2807917019;-3.712129;40.346544
2807917020;-3.712213;40.348405
2807917021;-3.71673;40.353082
2807917022;-3.708981;40.34964
2807917023;-3.709867;40.347591
2807917024;-3.707627;40.347941
2807917025;-3.705656;40.347956
2807917026;-3.704268;40.347483
2807917027;-3.703996;40.345659
2807917028;-3.705721;40.34441
2807917029;-3.702486;40.346419
2807917031;-3.686416;40.346322
2807917032;-3.686609;40.343147
2807917033;-3.687522;40.342083
2807917035;-3.687947;40.344455
2807917036;-3.689669;40.34456
2807917037;-3.691409;40.344483
2807917038;-3.690972;40.342804
2807917039;-3.69159;40.340765
2807917041;-3.688858;40.337183
2807917042;-3.687182;40.340412
2807917043;-3.685316;40.341525
2807917045;-3.675834;40.35118
2807917046;-3.680943;40.352926
2807917047;-3.682371;40.355422
2807917048;-3.686431;40.361334
2807917049;-3.690315;40.356142
2807917050;-3.692238;40.355916
2807917051;-3.692058;40.354689
2807917052;-3.690248;40.355278
2807917053;-3.690251;40.354091
2807917054;-3.69205;40.353045
2807917055;-3.689761;40.352611
2807917057;-3.686171;40.352726
2807917058;-3.684798;40.351609
2807917059;-3.686315;40.35076
2807917060;-3.686613;40.348645
2807917061;-3.690049;40.347901
2807917062;-3.68808;40.349145
2807917063;-3.687826;40.350616
2807917064;-3.689557;40.35077
2807917065;-3.691422;40.350672
2807917066;-3.691402;40.348319
2807917068;-3.695924;40.34833
2807917069;-3.700112;40.349795
2807917070;-3.700772;40.351052
2807917071;-3.697569;40.351272
2807917072;-3.695789;40.351954
2807917073;-3.69408;40.351987
2807917074;-3.693744;40.354681
2807917075;-3.695719;40.355455
2807917076;-3.695762;40.353525
2807917078;-3.697645;40.354129
2807917079;-3.698885;40.353887
2807917080;-3.703136;40.357589
2807917082;-3.699096;40.355742
2807917083;-3.698528;40.357252
2807917084;-3.695795;40.357044
2807917085;-3.693879;40.357701
2807917086;-3.694073;40.359986
2807917087;-3.695949;40.358976
2807917089;-3.698132;40.35927
2807917090;-3.699523;40.361302
2807917091;-3.696015;40.360989
2807917092;-3.69511;40.363279
2807917093;-3.696701;40.362282
2807917094;-3.698106;40.362817
2807917095;-3.698643;40.363464
2807917096;-3.690644;40.358437
2807917097;-3.687902;40.356409
2807917098;-3.710098;40.350921
2807917099;-3.712685;40.352681
2807917100;-3.714045;40.348418
2807917101;-3.6809;40.351897
2807917102;-3.701017;40.352311
2807917103;-3.687252;40.354125
2807917104;-3.691708;40.361865
2807917105;-3.686146;40.358495
2807917106;-3.704861;40.332841
2807917107;-3.676622;40.344199
2807917108;-3.685481;40.355467
2807917109;-3.705585;40.34319
2807917110;-3.677119;40.346981
2807917111;-3.6761;40.334278
2807917112;-3.683396;40.357835
2807917113;-3.685783885;40.42027378
2807917114;-3.685783885;40.42027378
2807918002;-3.628055;40.378023
2807918003;-3.626455;40.37794
2807918004;-3.625355;40.37869
2807918005;-3.626044;40.379802
2807918006;-3.62369;40.379737
2807918007;-3.62406;40.381064
2807918008;-3.622431;40.381798
2807918009;-3.620273;40.381219
2807918010;-3.61919;40.38211
2807918011;-3.619048;40.380032
2807918012;-3.618297;40.378461
2807918013;-3.620444;40.378504
2807918014;-3.622094;40.378094
2807918015;-3.624031;40.377469
2807918016;-3.623188;40.376108
2807918017;-3.622142;40.375529
2807918018;-3.621372;40.374591
2807918019;-3.620973;40.373181
2807918020;-3.619919;40.371004
2807918021;-3.616965;40.372989
2807918022;-3.618784;40.373897
2807918023;-3.619359;40.375442
2807918024;-3.618908;40.377119
2807918025;-3.618583;40.3702
2807918026;-3.614623;40.380293
2807918027;-3.617741;40.385948
2807918028;-3.606987;40.384753
2807918029;-3.609785;40.383642
2807918030;-3.608677;40.381825
2807918031;-3.605883;40.38348
2807918032;-3.605856;40.381966
2807918033;-3.604475;40.380883
2807918034;-3.606763;40.380227
2807918035;-3.608262;40.379796
2807918036;-3.610582;40.379723
2807918037;-3.611406;40.381986
2807918038;-3.613695;40.381875
2807918039;-3.608784;40.385887
2807918040;-3.602331;40.380793
2807918041;-3.609353;40.382939
2807918042;-3.624222;40.371863
2807918043;-3.620582;40.372029
2807918044;-3.611519;40.38441
